3;314;-12           
3;315;0             
3;316;0             
3;317;-23           
3;318;51            
3;319;2             
3;320;0             
3;321;6             
3;322;9             
3;323;2             
3;324;0             
3;325;26            
3;326;1             
3;327;0             
3;328;-1            
3;329;2             
3;333;7             
3;335;16            
3;337;45            
3;338;1             
3;340;0             
3;344;0             
3;349;28            
3;350;7             
3;351;0             
3;352;0             
3;353;0             
3;354;0             
3;355;0             
3;356;1             
3;357;3             
3;358;0             
3;359;131           
3;360;95            
3;361;3             
3;362;88            
3;363;53            
3;364;5             
3;365;1             
3;366;0             
3;367;0             
3;369;43            
3;370;7             
3;371;0             
3;372;0             
3;373;0             
3;374;0             
3;376;0             
3;381;134           
3;383;0             
3;384;0             
3;385;35            
3;386;0             
3;387;0             
3;388;-3            
3;389;0             
3;390;101           
3;391;177           
3;392;0             
3;394;16            
3;395;21            
3;398;24            
3;399;2             
3;400;1             
3;401;15            
3;402;-7            
3;403;38            
3;404;0             
3;406;0             
3;407;63            
3;408;-1            
3;409;-68           
3;410;0             
3;412;0             
3;413;0             
3;414;0             
3;415;0             
3;416;2             
3;417;0             
3;418;0             
3;420;0             
3;421;35            
3;422;0             
3;424;0             
3;425;0             
3;426;0             
3;427;0             
3;428;0             
3;429;0             
3;430;0             
3;431;1             
3;432;3             
3;433;138           
3;434;3             
3;435;0             
3;436;19            
3;438;-4            
3;440;0             
3;441;0             
3;442;54            
3;443;9             
3;444;0             
3;445;75            
3;446;87            
3;447;156           
3;448;7             
3;451;43            
3;453;12            
3;454;0             
3;455;0             
3;464;0             
3;465;0             
3;466;0             
3;467;0             
3;468;0             
3;471;5             
3;480;29            
3;482;0             
3;485;0             
3;500;48            
3;501;3             
3;503;43            
3;504;0             
3;505;0             
3;506;0             
3;507;0             
3;508;0             
3;509;0             
3;510;0             
3;512;1             
3;513;0             
3;514;0             
3;518;24            
3;520;9             
3;521;0             
3;522;0             
3;525;0             
3;526;0             
3;527;0             
3;529;0             
3;530;3             
3;531;9             
3;537;0             
3;540;1             
3;541;30            
3;542;-1            
3;543;8             
3;544;0             
3;545;0             
3;546;0             
3;547;0             
3;570;0             
3;571;0             
3;572;0             
3;573;0             
3;574;0             
3;575;0             
3;581;6             
3;582;1             
3;590;33            
3;591;1             
3;592;10            
3;593;7             
3;594;3             
3;595;33            
3;596;5             
3;597;2             
3;598;15            
3;600;5             
3;601;0             
3;602;0             
3;603;2             
3;604;38            
3;605;33            
3;610;0             
3;611;0             
3;612;0             
3;613;0             
3;614;0             
3;615;0             
3;616;0             
3;620;0             
3;621;0             
3;622;10            
3;630;39            
3;633;8             
3;634;0             
3;635;0             
3;636;0             
3;637;61            
3;638;50            
3;639;1             
3;640;0             
3;641;0             
3;642;0             
3;644;0             
3;645;0             
3;648;0             
3;654;-4            
3;660;3             
3;662;0             
3;663;0             
3;669;0             
3;670;0             
3;671;60            
3;675;0             
3;676;0             
3;680;0             
3;683;1             
3;684;0             
3;685;0             
3;686;0             
3;687;0             
3;688;8             
3;689;0             
3;690;0             
3;691;0             
3;692;0             
3;694;2             
3;695;3             
3;696;0             
3;697;0             
3;698;0             
3;699;0             
3;700;16            
3;701;0             
3;702;3             
3;703;74            
3;704;-6            
3;706;-18           
3;707;-7            
3;708;5             
3;709;4             
3;710;0             
3;711;-8            
3;712;0             
3;713;19            
3;714;9             
3;715;14            
3;716;-4            
3;717;0             
3;718;11            
3;719;12            
3;720;42            
3;721;5             
3;722;6             
3;723;21            
3;724;35            
3;725;24            
3;726;22            
3;728;0             
3;729;0             
3;730;0             
3;731;-19           
3;732;10            
3;733;1             
3;734;4             
3;736;-3            
3;739;16            
3;741;0             
3;742;11            
3;743;0             
3;744;109           
3;745;0             
3;746;1             
3;747;9             
3;748;0             
3;749;0             
3;750;0             
3;751;-2            
3;752;9             
3;753;1             
3;754;19            
3;755;43            
3;756;12            
3;757;10            
3;759;2             
3;760;0             
3;761;16            
3;763;0             
3;764;0             
3;766;35            
3;767;5             
3;768;67            
3;769;86            
3;770;2             
3;771;22            
3;772;-2            
3;773;52            
3;774;1             
3;775;0             
3;779;0             
3;780;17            
3;781;30            
3;782;0             
3;783;75            
3;784;23            
3;785;26            
3;786;1             
3;787;25            
3;788;6             
3;789;6             
3;790;149           
3;791;27            
3;792;28            
3;793;40            
3;794;93            
3;796;44            
3;797;3             
3;798;3             
3;799;-20           
3;800;-173          
3;801;23            
3;802;5             
3;803;9             
3;804;17            
3;805;35            
3;806;149           
3;807;16            
3;808;2             
3;809;30            
3;810;81            
3;811;13            
3;814;-1            
3;815;116           
3;816;36            
3;817;10            
3;818;2             
3;819;0             
3;820;55            
3;821;14            
3;822;5             
3;823;7             
3;824;6             
3;825;20            
3;826;2             
3;827;0             
3;828;0             
3;829;22            
3;830;6             
3;831;-8            
3;832;82            
3;833;45            
3;834;7             
3;835;0             
3;836;0             
3;837;3             
3;838;21            
3;839;24            
3;840;53            
3;841;63            
3;842;12            
3;843;17            
3;844;9             
3;845;6             
3;846;0             
3;847;24            
3;848;34            
3;849;17            
3;850;27            
3;851;6             
3;852;186           
3;853;0             
3;854;35            
3;855;11            
3;856;5             
3;857;11            
3;858;48            
3;859;0             
3;860;109           
3;861;3             
3;862;2             
3;863;-8            
3;864;0             
3;865;6             
3;866;2             
3;867;0             
3;868;39            
3;869;5             
3;870;29            
3;871;32            
3;872;-1            
3;873;62            
3;874;34            
3;875;-3            
3;876;20            
3;877;57            
3;879;30            
3;880;2             
3;881;0             
3;882;-3            
3;883;7             
3;884;0             
3;885;16            
3;886;93            
3;887;-66           
3;888;-103          
3;889;-41           
3;890;54            
3;891;-426          
3;892;-1038         
3;893;159           
3;894;0             
3;895;-29           
3;896;-128          
3;897;18            
3;898;17            
3;899;71            
3;900;-41           
3;901;0             
3;902;3             
3;903;0             
3;904;3             
3;905;1             
3;906;3             
3;908;0             
3;910;0             
3;912;10            
3;913;12            
3;914;5             
3;915;0             
3;916;5             
3;917;14            
3;918;0             
3;920;8             
3;921;10            
3;922;12            
3;923;9             
3;924;11            
3;925;0             
3;926;3             
3;927;21            
3;928;24            
3;929;0             
3;930;11            
3;931;7             
3;932;8             
3;933;50            
3;934;7             
3;935;-2            
3;937;3             
3;938;5             
3;939;4             
3;942;2             
3;944;-1            
3;945;16            
3;946;2             
3;947;9             
3;948;10            
3;949;6             
3;951;1             
3;952;11            
3;953;13            
3;967;22            
3;968;16            
3;969;0             
3;975;1             
3;977;0             
3;982;0             
3;983;0             
3;984;0             
3;985;10            
3;986;0             
3;989;10            
3;990;1             
3;1103;18           
3;1104;34           
3;1105;43           
3;1106;42           
3;1149;96           
3;1151;6            
3;1152;1            
3;1157;0            
3;1158;1            
3;1168;60           
3;1169;45           
3;1175;43           
3;1176;56           
3;1177;30           
3;1178;14           
3;1179;9            
3;1180;48           
3;1181;1            
3;1182;1            
3;1183;417          
3;1184;19           
3;1188;2            
3;1191;0            
3;1195;426          
3;1197;115          
3;1206;68           
3;1207;2            
3;1208;98           
3;1209;0            
3;1210;0            
3;1212;0            
3;1213;-9           
3;1220;-39          
3;1225;2            
3;1229;2            
3;1230;5            
3;1231;2            
3;1232;2            
3;1233;0            
3;1234;0            
3;1236;0            
3;1237;0            
3;1239;0            
3;1248;32           
3;1250;1            
3;1251;0            
3;1252;24           
3;1302;0            
3;1303;12           
3;1306;0            
3;1309;0            
3;1311;15           
3;1315;6            
3;1317;0            
3;1319;12           
3;1324;19           
3;1325;50           
3;1328;0            
3;1329;76           
3;1331;0            
3;1332;3            
3;1333;5            
3;1336;5            
3;1337;0            
3;1338;-56          
3;1339;0            
3;1340;0            
3;1341;7            
3;1342;0            
3;1343;0            
3;1345;0            
3;1347;2            
3;1348;0            
3;1358;6            
3;1359;6            
3;1360;8            
3;1361;32           
3;1362;30           
3;1415;4            
3;1416;0            
3;1460;0            
3;1479;0            
3;1493;0            
3;1506;0            
3;1508;0            
3;1512;0            
3;1551;0            
3;1560;33           
3;1564;0            
3;1568;0            
3;1571;12           
3;1578;0            
3;1583;0            
3;1585;0            
3;1586;0            
3;1587;1            
3;1588;0            
3;1589;1            
3;1590;-1           
3;1591;-1           
3;1592;0            
3;1593;0            
3;1594;0            
3;1595;0            
3;1596;0            
3;1597;-2           
3;1598;2            
3;1600;0            
3;1601;0            
3;1602;0            
3;1603;0            
3;1604;0            
3;1605;-1           
3;1606;1            
3;1607;7            
3;1608;10           
3;1609;-4           
3;1610;11           
3;1611;-1           
3;1612;0            
3;1613;13           
3;1614;10           
3;1615;-1           
3;1616;0            
3;1617;-4           
3;1618;8            
3;1621;-3           
3;1622;0            
3;1623;0            
3;1624;0            
3;1625;2            
3;1626;0            
3;1627;3            
3;1628;0            
3;1631;12           
3;1632;8            
3;1633;4            
3;1634;6            
3;1635;0            
3;1638;0            
3;1640;44           
3;1641;44           
3;1642;22           
3;1643;29           
3;1644;14           
3;1645;5            
3;1657;0            
3;1660;0            
3;1663;0            
3;1664;-1           
3;1666;0            
3;1671;0            
3;1672;0            
3;1700;8            
3;1701;0            
3;1702;0            
3;1703;0            
3;1704;0            
3;1706;194          
3;1707;-5           
3;1708;0            
3;1709;0            
3;1710;0            
3;1720;0            
3;1723;0            
3;1725;0            
3;1726;1            
3;1727;0            
3;1729;11           
3;1730;-556         
3;1732;15           
3;1733;0            
3;1736;3            
3;1740;3            
3;1741;23           
3;1742;-1           
3;1743;0            
3;1745;-3           
3;1746;0            
3;1750;5            
3;1751;30           
3;1752;0            
3;1753;0            
3;1755;-17          
3;1756;0            
3;1762;0            
3;1767;36           
3;1768;0            
3;1770;270          
3;1772;24           
3;1773;33           
3;1774;1            
3;1775;0            
3;1776;30           
3;1777;-2           
3;1778;18           
3;1779;0            
3;1786;0            
3;1787;0            
3;1788;-54          
3;1789;2            
3;1790;9            
3;1791;0            
3;1792;0            
3;1794;0            
3;1801;0            
3;1802;17           
3;1803;44           
3;1805;2            
3;1806;35           
3;1807;0            
3;1809;7            
3;1810;4            
3;1811;18           
3;1812;0            
3;1813;15           
3;1814;24           
3;1816;7            
3;1820;15           
3;1822;0            
3;1823;1            
3;1824;60           
3;1825;48           
3;1826;63           
3;1827;0            
3;1828;229          
3;1829;0            
3;1830;6            
3;1831;-33          
3;1832;297          
3;1833;141          
3;1834;217          
3;1835;320          
3;1836;83           
3;1837;47           
3;1838;141          
3;1839;-3           
3;1840;38           
3;1841;25           
3;1842;1            
3;1843;14           
3;1844;3            
